@RELATION drive
@ATTRIBUTE Velocity NUMERIC
@ATTRIBUTE LateralVelocity NUMERIC
@ATTRIBUTE LaneOffset NUMERIC
@ATTRIBUTE LatAcc NUMERIC
@ATTRIBUTE LonAcc NUMERIC
@ATTRIBUTE HeadingError NUMERIC
@ATTRIBUTE Lane NUMERIC
@ATTRIBUTE previousSteer NUMERIC
@ATTRIBUTE previousThrottle NUMERIC
@ATTRIBUTE previousBrake NUMERIC
@ATTRIBUTE stopDelay NUMERIC
@ATTRIBUTE STOP NUMERIC
@ATTRIBUTE SpeedLimit NUMERIC
@ATTRIBUTE IntersectionLeftTurn NUMERIC
@ATTRIBUTE IntersectionRightTurn NUMERIC
@ATTRIBUTE IntersectionLeftIntersection NUMERIC
@ATTRIBUTE IntersectionRightIntersection NUMERIC
@ATTRIBUTE LightDistance NUMERIC
@ATTRIBUTE LightStatus NUMERIC
@ATTRIBUTE DistanceOfNextTurn NUMERIC
@ATTRIBUTE AngleOfNextTurn NUMERIC
@ATTRIBUTE DistanceOfLastTurn NUMERIC
@ATTRIBUTE AngleOfLastTurn NUMERIC
@ATTRIBUTE OtherVehicleRay1_D NUMERIC
@ATTRIBUTE OtherVehicleRay1_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay2_D NUMERIC
@ATTRIBUTE OtherVehicleRay2_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay3_D NUMERIC
@ATTRIBUTE OtherVehicleRay3_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay4_D NUMERIC
@ATTRIBUTE OtherVehicleRay4_DeltaV NUMERIC
@ATTRIBUTE Steer NUMERIC
@ATTRIBUTE Brake NUMERIC
@ATTRIBUTE Throttle NUMERIC
@DATA
38.858919,-0.004424,-0.318742,0.054956,-0.069566,0.0011258595405840884,-1.0,0.0332,2.454133,0.197074,0.0,111.85848951883202,45.0,300.0,300.0,300.0,300.0,300.0,0.0,442.74271087846324,6.999999603485868,4207.260026648699,1.0000005794444327,300.0,0.0,215.304718,-36.00814777940512,294.225397,38.85401694848105,300.0,0.0,0.034423,0.197074,2.644765
38.907408,-0.004452,-0.305898,0.055862,0.263501,0.0024978279589915895,-1.0,0.036303,11.65207,0.197074,0.0,104.6276314701519,45.0,300.0,300.0,300.0,300.0,300.0,0.0,435.5059798102042,6.999999603485868,4214.4968467244635,1.0000005794444327,300.0,0.0,208.287112,-36.67521373791837,300.0,0.0,300.0,0.0,0.036878,0.197074,11.65207
39.183603,-0.006671,-0.283654,0.030792,0.299671,0.00366859482122946,-1.0,0.01492,12.509909,0.197074,0.0,97.3616139917573,45.0,300.0,300.0,300.0,300.0,300.0,0.0,428.2336403902054,6.999999603485868,4221.769315187869,1.0000005794444327,300.0,0.0,201.684739,-37.39108627642003,300.0,0.0,300.0,0.0,0.006614,0.197074,12.652882
39.460135,-6.67E-4,-0.256899,0.003207,0.28616,0.003862780153806426,-1.0,-9.6E-5,12.319279,0.197074,0.0,90.04419785175172,45.0,300.0,300.0,300.0,300.0,300.0,0.0,420.9090799074942,6.999999603485868,4229.0940316512915,1.0000005794444327,300.0,0.0,194.386375,-38.17167999954499,300.0,0.0,300.0,0.0,0.001033,0.197074,11.22315
39.500108,1.9E-4,-0.228439,0.004369,-0.197229,0.0038806697786393416,-1.0,0.003537,0.0,0.197074,0.0,82.68999857574715,45.0,300.0,300.0,300.0,300.0,300.0,0.0,413.5464444218773,6.999999603485868,4236.456834619466,1.0000005794444327,300.0,0.0,187.517649,-38.78674096638517,300.0,0.0,300.0,0.0,0.004139,0.197074,0.0
39.331349,-0.002186,-0.199978,-0.029522,-0.18046,0.0037717088734373744,-1.0,-0.023394,0.0,0.197074,0.0,75.35796061265594,45.0,300.0,300.0,300.0,300.0,300.0,0.0,406.20432448300033,6.999999603485868,4243.799129745503,1.0000005794444327,300.0,0.0,179.963482,-39.36599179292542,300.0,0.0,300.0,0.0,-0.031053,0.197074,0.0
39.125804,0.006353,-0.175424,-0.004695,-0.408147,0.0030003082506407704,-1.0,0.007638,0.0,4.801706,0.0,68.0610453130518,45.0,300.0,300.0,300.0,300.0,300.0,0.0,398.8949114424011,6.999999603485868,4251.108708534121,1.0000005794444327,300.0,0.0,172.887427,-39.90545952309941,300.0,0.0,300.0,0.0,0.012519,4.801706,0.0
37.986755,-0.004481,-0.151847,0.019644,-1.824913,0.003575376785880419,-1.0,0.012516,0.0,28.049484,0.0,60.873902689956296,45.0,300.0,300.0,300.0,300.0,300.0,0.0,391.6924337376386,6.999999603485868,4258.3113540636405,1.0000005794444327,300.0,0.0,165.142135,-40.07761819642042,300.0,0.0,300.0,0.0,0.00817,36.921829,0.0
35.374068,-0.003456,-0.126684,-0.002753,-3.235336,0.003856828581057022,-1.0,-0.005725,0.0,54.554203,0.0,54.042641267476235,45.0,300.0,300.0,300.0,300.0,300.0,0.0,384.84299401213104,6.999999603485868,4265.160973344408,1.0000005794444327,300.0,0.0,158.005369,-39.72835587618428,300.0,0.0,300.0,0.0,-0.014378,55.340355,0.0
32.54661,0.001953,-0.104818,-0.04078,-2.787011,0.0029883876518497347,-1.0,-0.034118,0.0,46.468018,0.0,47.74697759770742,45.0,300.0,300.0,300.0,300.0,300.0,0.0,378.5257699862083,6.999999603485868,4271.478363476005,1.0000005794444327,300.0,0.0,150.336139,-39.55147455122246,300.0,0.0,300.0,0.0,-0.034765,45.344936,0.0
30.056932,0.002996,-0.091003,-0.038969,-2.539908,0.001721313521486904,-1.0,-0.027909,0.0,42.087997,0.0,41.9463233995717,45.0,300.0,300.0,300.0,300.0,300.0,0.0,372.69874335737376,6.999999603485868,4277.305517507507,1.0000005794444327,300.0,0.0,143.270481,-39.577422189523,300.0,0.0,300.0,0.0,-0.025529,41.077229,0.0
27.664339,-3.48E-4,-0.084627,-0.032093,-2.590937,6.889512689322146E-4,-1.0,-0.02833,0.0,40.852612,0.0,36.60156483567964,45.0,300.0,300.0,300.0,300.0,300.0,0.0,367.32138932409066,6.999999603485868,4282.682960616508,1.0000005794444327,300.0,0.0,135.589046,-39.81895858299553,300.0,0.0,300.0,0.0,-0.029209,40.852612,0.0
25.275242,-0.001698,-0.083991,-0.029542,-2.553736,-2.994112331796704E-4,-1.0,-0.031967,0.0,40.852612,0.0,31.71129727696355,45.0,300.0,300.0,300.0,300.0,300.0,0.0,362.3907827268845,6.999999603485868,4287.613624465876,1.0000005794444327,300.0,0.0,128.452315,-40.10128658242438,300.0,0.0,300.0,0.0,-0.030755,40.852612,0.0
22.902754,-0.003293,-0.088606,-0.028814,-2.536549,-0.0014303496818868886,-1.0,-0.035108,0.0,40.852612,0.0,27.274714307393424,45.0,300.0,300.0,300.0,300.0,300.0,0.0,357.9039944568459,6.999999603485868,4292.100439254441,1.0000005794444327,300.0,0.0,120.646641,-40.586842575747724,300.0,0.0,300.0,0.0,-0.035364,40.852612,0.0
20.565481,-0.004723,-0.097496,-0.024912,-2.487074,-0.002481544037070671,-1.0,-0.040326,0.0,40.852612,0.0,23.289590859016325,45.0,300.0,300.0,300.0,300.0,300.0,0.0,353.8561472825649,6.999999603485868,4296.148286392086,1.0000005794444327,300.0,0.0,113.352562,-41.09912886603839,300.0,0.0,300.0,0.0,-0.037576,40.852612,0.0
17.947868,-0.005448,-0.109562,-0.021255,-3.190824,-0.003586372360168001,-1.0,-0.039893,0.0,55.901901,0.0,19.76620788717066,45.0,300.0,300.0,300.0,300.0,300.0,0.0,350.2545678650068,6.999999603485868,4299.749844340983,1.0000005794444327,300.0,0.0,105.33535,-41.74024342023387,300.0,0.0,300.0,0.0,-0.041018,56.351131,0.0
15.288911,-0.006522,-0.12334,-0.017499,-2.598475,-0.004557682995487797,-1.0,-0.045252,0.0,44.671089,0.0,16.776488667554457,45.0,300.0,300.0,300.0,300.0,300.0,0.0,347.1705532112026,6.999999603485868,4302.833822705332,1.0000005794444327,300.0,0.0,97.826294,-42.37407842501267,300.0,0.0,300.0,0.0,-0.045709,44.671089,0.0
12.8814,-0.00698,-0.137974,-0.013817,-2.574644,-0.005581580401170355,-1.0,-0.049562,0.0,44.671089,0.0,14.265685629469468,45.0,300.0,300.0,300.0,300.0,300.0,0.0,344.5469780649119,6.999999603485868,4305.457351826129,1.0000005794444327,300.0,0.0,89.543801,-43.244209527126465,300.0,0.0,300.0,0.0,-0.050447,44.671089,0.0
10.129249,-0.00659,-0.152245,-0.008459,-3.093386,-0.006446443405411158,-1.0,-0.053727,0.0,55.901901,0.0,12.243382605393093,45.0,300.0,300.0,300.0,300.0,300.0,0.0,342.39605521733193,6.999999603485868,4307.608225178839,1.0000005794444327,300.0,0.0,81.75113,-43.9944335576227,300.0,0.0,300.0,0.0,-0.053812,55.901901,0.0
7.337761,-0.005626,-0.164688,-0.003491,-2.941191,-0.00723226044782905,-1.0,-0.05803,0.0,53.768047,0.0,10.749375605377628,45.0,300.0,300.0,300.0,300.0,300.0,0.0,340.77101414546644,6.999999603485868,4309.233220316781,1.0000005794444327,300.0,0.0,73.152809,-44.87246717309847,300.0,0.0,300.0,0.0,-0.057557,53.768047,0.0
4.739801,-0.004244,-0.173959,-9.89E-4,-2.360368,-0.007763102339823212,-1.0,-0.063372,0.0,45.906479,0.0,9.747797770083402,45.0,300.0,300.0,300.0,300.0,300.0,0.0,339.6547715010497,6.999999603485868,4310.349427726647,1.0000005794444327,300.0,0.0,65.08489,-45.08081907993098,300.0,0.0,300.0,0.0,-0.063558,38.044907,0.0
3.192591,-0.002901,-0.180425,-3.3E-5,-1.344899,-0.008171998076980366,-1.0,-0.063034,0.0,28.498718,0.0,9.110397069145524,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.92818586562737,6.999999603485868,4311.075988239383,1.0000005794444327,300.0,0.0,56.389822,-44.65565760461953,300.0,0.0,300.0,0.0,-0.064246,27.487944,0.0
2.049521,-0.001992,-0.184939,7.59E-4,-1.194562,-0.00843412907733731,-1.0,-0.067839,0.0,26.814095,0.0,8.691669319336055,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.4418418403086,6.999999603485868,4311.56231451063,1.0000005794444327,300.0,0.0,48.441973,-44.18416055678822,300.0,0.0,300.0,0.0,-0.067276,27.487944,0.0
0.974049,-9.92E-4,-0.187501,0.001147,-1.084827,-0.008610442238373837,-1.0,-0.071646,0.0,28.498718,0.016999999999995907,8.454037092100663,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.1620477973047,6.999999603485868,4311.842098531724,1.0000005794444327,300.0,0.0,39.947391,-43.42405497192316,300.0,0.0,300.0,0.0,-0.069421,28.835644,0.0
0.166543,-1.61E-4,-0.188477,6.76E-4,-0.648681,-0.00867278539925517,-1.0,-0.069602,0.0,28.835644,0.4339999999999691,8.370098906943982,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.06243527130914,6.999999603485868,4311.941707159498,1.0000005794444327,300.0,0.0,32.278491,-42.230133455445944,300.0,0.0,300.0,0.0,-0.067282,28.835644,0.0
-0.00316,0.0,-0.1886,-2.0E-6,0.004964,-0.008677794494208396,-1.0,-0.070001,0.0,29.846413,0.8509999999999991,8.366445325591155,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.05803973967875,6.999999603485868,4311.946102113596,1.0000005794444327,300.0,0.0,24.298773,-39.878537779504555,300.0,0.0,300.0,0.0,-0.070527,30.071033,0.0
-9.75E-4,2.0E-6,-0.1886,9.6E-5,0.002124,-0.00867755014811299,-1.0,-0.070273,0.0,30.295649,1.2679999999999723,8.3668581885,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.05852773413415,6.999999603485868,4311.94561411363,1.0000005794444327,300.0,0.0,17.57092,-34.55169518881759,300.0,0.0,300.0,0.0,-0.069976,30.071033,0.0
0.164833,-1.85E-4,-0.188722,-2.81E-4,0.283053,-0.008684356932195944,-1.0,-0.073116,0.0,0.421689,1.6850000000000023,8.357837113429417,45.0,300.0,300.0,300.0,300.0,300.0,0.0,338.0477852746366,6.999999603485868,4311.956356067288,1.0000005794444327,12.225849,-17.789439202603265,300.0,0.0,300.0,0.0,300.0,0.0,-0.073618,0.197074,0.0
0.480824,-4.38E-4,-0.189209,-3.64E-4,0.471935,-0.008716174284459583,-1.0,-0.063717,0.0,0.197074,2.1019999999999754,8.309019519245773,45.0,300.0,300.0,300.0,300.0,300.0,0.0,337.9896786086986,6.999999603485868,4312.0144608809005,1.0000005794444327,11.677171,12.331956235339778,300.0,0.0,300.0,0.0,300.0,0.0,-0.061151,0.197074,6.457381
3.259919,-0.004818,-0.192138,-0.011276,4.316455,-0.008907514730355788,-1.0,-0.092453,21.183613,0.197074,0.0,8.065014293772064,45.0,300.0,300.0,300.0,300.0,300.0,0.0,337.6966989752652,6.999999603485868,4312.307428766969,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,16.233462,31.12741947921474,-0.108211,0.421689,23.709469
6.999301,-0.013536,-0.202997,-0.019058,3.748899,-0.009892421480548768,-1.0,-0.140355,28.475239,0.197074,0.0,7.288117289971092,45.0,300.0,300.0,300.0,300.0,300.0,0.0,336.7323032372874,6.999999603485868,4313.271779663726,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,22.433026,37.18002031863414,-0.144091,0.197074,29.094788
10.222904,-0.018811,-0.223862,-0.028226,3.271327,-0.011932083057599291,-1.0,-0.147378,31.620649,0.197074,0.0,6.1131000325927145,45.0,300.0,300.0,300.0,300.0,300.0,0.0,335.1218706096407,6.999999603485868,4314.882123877882,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,29.999381,40.45762152918628,-0.145397,0.421689,31.620649
13.040295,-0.005554,-0.255955,0.061656,2.721056,-0.014165720527716573,-1.0,-0.057536,32.144882,0.197074,0.0,4.937064208980123,45.0,300.0,300.0,300.0,300.0,300.0,0.0,332.94742837863686,6.999999603485868,4317.056428130625,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,37.417089,42.322397171720716,0.017308,0.197074,32.144882
15.600157,0.033977,-0.289999,0.126789,2.613338,-0.012390092359907826,-1.0,0.216493,32.144882,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,330.27542487977024,6.999999603485868,4319.728290920566,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,45.769273,43.83029167427165,0.261508,0.197074,32.144882
17.951329,0.04984,-0.309399,0.154347,2.51369,-0.005927277766112874,-1.0,0.316248,32.144882,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,327.1508568383819,6.999999603485868,4322.852795993646,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,53.697638,44.897673652565445,0.309435,0.197074,32.144882
20.34908,0.043577,-0.304272,0.160125,2.454437,0.0022957711914884087,-1.0,0.280289,32.144882,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,323.4394934740825,6.999999603485868,4326.564223542599,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,62.482782,45.89594991502286,0.270853,0.197074,32.2402
22.60062,0.018458,-0.272036,0.077209,2.382602,0.009144949321797111,-1.0,0.129858,32.335514,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,319.43822431655116,6.999999603485868,4330.565699554102,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,71.455726,46.8414692072281,0.10123,0.197074,32.335514
24.678672,-0.008047,-0.224649,-0.048017,1.816881,0.01083580684783672,-1.0,-0.060712,37.244259,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,315.01956386515286,6.999999603485868,4334.9846612321235,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,79.913234,47.79914406643596,-0.07754,0.197074,37.101284
26.225537,-0.008264,-0.181045,-0.08039,1.581611,0.008271743643731755,-1.0,-0.087839,37.101284,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,310.27570740846113,6.999999603485868,4339.728817957157,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,89.271106,48.82511730843644,-0.087548,0.197074,37.101284
27.653391,-0.004467,-0.148792,-0.063186,1.499596,0.005496181440870349,-1.0,-0.078957,37.101284,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,305.25690646342366,6.999999603485868,4344.747872735957,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,98.083327,49.7533775826743,-0.050725,0.197074,37.101284
29.022944,-2.82E-4,-0.124472,-0.013072,1.443268,0.004364771753265042,-1.0,-0.002039,37.101284,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,299.97733474900485,6.999999603485868,4350.027666643411,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,107.806033,50.64899843809092,-0.011291,0.197074,37.101284
30.356469,-0.001081,-0.101616,-0.023555,1.423555,0.003911666826154629,-1.0,-0.023132,37.101284,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,294.44679240413126,6.999999603485868,4355.558436074194,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,116.931841,51.46200424286052,-0.023628,0.197074,37.101284
31.675259,4.2E-5,-0.081932,-0.030593,1.401547,0.003026418376250659,-1.0,-0.021825,36.148132,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,288.6696627127595,6.999999603485868,4361.335787332901,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,126.978732,52.312315209376834,-0.026177,0.197074,36.148132
32.950671,3.01E-4,-0.067374,-0.052036,1.346528,0.0018684098708448987,-1.0,-0.043056,31.620649,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,282.64984024441975,6.999999603485868,4367.355812604486,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,136.401001,53.12250827154608,-0.043744,0.0,31.477674
34.202116,0.002706,-0.061604,-0.062117,1.339442,8.468337530675849E-5,-1.0,-0.04498,31.715965,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,276.3956024027666,6.999999603485868,4373.610208389356,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,146.770303,53.97642935826227,-0.045035,0.197074,31.715965
35.443084,0.003706,-0.066467,-0.063359,1.327427,-0.001550271254791486,-1.0,-0.044417,31.715965,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,269.9088853533999,6.999999603485868,4380.097022942838,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,156.493063,54.79756638698458,-0.044862,0.197074,31.715965
36.675888,0.006754,-0.08232,-0.043181,1.318591,-0.0031785587271470797,-1.0,-0.024366,31.811279,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,263.1916383660863,6.999999603485868,4386.814301176404,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,167.190929,55.64834608267759,-0.019812,0.0,31.715965
37.89796,0.002943,-0.106839,-0.033699,1.303607,-0.00395388634076043,-1.0,-0.020755,31.715965,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,256.24582598082907,6.999999603485868,4393.760092122987,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,177.218234,56.44773916759773,-0.022542,0.197074,31.715965
39.104019,0.004334,-0.138193,-0.045134,1.286271,-0.004931637241020194,-1.0,-0.027408,31.715965,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,249.07390074811093,6.999999603485868,4400.931954635732,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,188.246484,57.278377676703215,-0.031515,0.197074,31.715965
40.294066,0.0076,-0.178703,-0.055332,1.269224,-0.006173805522957196,-1.0,-0.032729,31.715965,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,241.6787760995585,6.999999603485868,4408.32695802126,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,198.581872,58.096601133351356,-0.032484,0.197074,31.715965
41.421932,0.008731,-0.227635,-0.04785,1.254379,-0.007430268051467906,-1.0,-0.026776,31.811279,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,234.372459116504,6.999999603485868,4415.6330928296475,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,209.806543,58.89449443012156,-0.022209,0.197074,31.715965
42.580018,0.006859,-0.288163,-0.036086,1.231269,-0.008285601557992574,-1.0,-0.018901,31.382359,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,226.54849914794485,6.999999603485868,4423.456801232062,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,220.437222,59.69991965451352,-0.017268,0.197074,30.858126
43.708094,0.006167,-0.357471,-0.026041,1.19952,-0.008969142306243625,-1.0,-0.011333,30.19092,0.197074,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,218.51159981898752,6.999999603485868,4431.49339889562,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,232.115959,60.51290718618082,-0.009887,0.197074,30.19092
44.817746,0.004409,-0.432026,0.004432,1.182725,-0.009240349018711094,-1.0,0.007731,30.19092,0.197074,0.0,300.0,45.0,300.0,294.6114010580935,300.0,300.0,300.0,0.0,210.26617103902566,6.999999603485868,4439.738491846497,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,243.040609,61.2872439585546,0.014623,0.197074,30.19092
45.827809,-0.006575,-0.507679,0.039265,0.728888,-0.00855096141746599,-1.0,0.022619,25.186859,0.197074,0.0,300.0,45.0,300.0,286.4552131417742,300.0,300.0,300.0,0.0,201.81419854930732,6.999999603485868,4448.190128809255,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,255.02871,61.99870386202582,0.024486,0.197074,21.946136
46.106214,-0.008238,-0.577716,0.062653,-0.165246,-0.007531235348695583,-1.0,0.033127,0.0,0.197074,0.0,300.0,45.0,300.0,278.19419206095785,300.0,300.0,300.0,0.0,193.23677728747484,6.999999603485868,4456.7672576764035,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,266.195099,62.30774245203516,0.033728,0.197074,0.0
45.922995,-0.014348,-0.636766,0.081863,-0.206094,-0.005860169856373721,-1.0,0.037876,0.0,0.197074,0.0,300.0,45.0,300.0,269.95553937806875,300.0,300.0,300.0,0.0,184.66528610137863,6.999999603485868,4465.338530569759,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,278.310845,62.34969739070043,0.036392,0.197074,0.0
45.728121,-0.013708,-0.681291,0.105522,-0.209977,-0.004119832246039993,-1.0,0.052356,0.0,0.197074,0.0,300.0,45.0,300.0,261.7683591507255,300.0,300.0,300.0,0.0,176.12953103458614,6.999999603485868,4473.874162915456,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,289.487448,62.34326878467414,0.056727,0.197074,0.0
45.531983,-0.022845,-0.706894,0.136376,-0.210025,-0.0013087525929003903,-1.0,0.062302,0.0,0.197074,0.0,300.0,45.0,300.0,253.6332143868326,300.0,300.0,300.0,0.0,167.63003009662967,6.999999603485868,4482.373668324652,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.061112,0.197074,0.0
45.336409,-0.023406,-0.709183,0.137481,-0.209328,0.0014510667401080894,-1.0,0.059633,0.0,0.197074,0.0,300.0,45.0,300.0,245.5501979219128,300.0,300.0,300.0,0.0,159.16682474526726,6.999999603485868,4490.837046509202,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.059558,0.197074,0.0
45.141739,-0.021783,-0.687667,0.133141,-0.208358,0.004297419497430483,-1.0,0.058882,0.0,0.197074,0.0,300.0,45.0,300.0,237.5215433211228,300.0,300.0,300.0,0.0,150.74092076025036,6.999999603485868,4499.26332152183,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.059458,0.197074,0.0
44.947978,-0.022181,-0.643081,0.132277,-0.20722,0.006971874776723909,-1.0,0.062208,0.0,0.197074,0.0,300.0,45.0,300.0,229.54772499320626,300.0,300.0,300.0,0.0,142.35089286533014,6.999999603485868,4507.653957481603,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.055486,0.197074,0.0
44.755322,-0.01265,-0.579452,0.005904,-0.206219,0.008361732819964574,-1.0,-0.026073,0.0,0.197074,0.0,300.0,45.0,300.0,221.63288766566313,300.0,300.0,300.0,0.0,133.9977462311232,6.999999603485868,4516.007977948558,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.026914,0.197074,0.0
44.563438,0.010262,-0.514724,-0.045641,-0.205486,0.007203148355905869,-1.0,-0.015158,0.0,0.197074,0.0,300.0,45.0,300.0,213.78457728215764,300.0,300.0,300.0,0.0,125.68040015734695,6.999999603485868,4524.3263545619375,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.015957,0.197074,0.0
44.372515,0.004736,-0.457565,-0.05872,-0.204345,0.006308597301088694,-1.0,-0.035304,0.0,0.758614,0.0,300.0,45.0,300.0,206.0087221319628,300.0,300.0,300.0,0.0,117.39830021956993,6.999999603485868,4532.609573787979,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.037687,0.758614,0.0
44.151721,0.010603,-0.410171,-0.055082,-0.310464,0.004991100608635566,-1.0,-0.024225,0.0,1.994004,0.0,300.0,45.0,300.0,198.3120624436203,300.0,300.0,300.0,0.0,109.15337883291743,6.999999603485868,4540.8556816761575,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.026304,2.780159,0.0
43.851744,0.009343,-0.372666,-0.061908,-0.326044,0.0038038927448439982,-1.0,-0.032789,0.0,3.004776,0.0,300.0,45.0,300.0,190.71112708501101,300.0,300.0,300.0,0.0,100.95833097885067,6.999999603485868,4549.051981896231,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.03672,3.004776,0.0
43.532832,0.013222,-0.346391,-0.076572,-0.358384,0.002281581664669556,-1.0,-0.04065,0.0,3.566316,0.0,300.0,45.0,300.0,183.2188330103434,300.0,300.0,300.0,0.0,92.82095086601971,6.999999603485868,4557.190661791502,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.040733,3.566316,0.0
43.186491,0.014052,-0.3333,-0.076356,-0.493021,5.093045290243629E-4,-1.0,-0.0394,0.0,3.566316,0.0,300.0,45.0,300.0,175.84454028911432,300.0,300.0,300.0,0.0,84.74413578230586,6.999999603485868,4565.268790558721,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,-0.039528,16.257135,0.0
41.265072,0.020937,-0.333393,-0.051363,-2.466849,-0.0011499625375540423,-1.0,-0.026526,0.0,38.494137,0.0,300.0,45.0,300.0,168.71103544880333,300.0,300.0,300.0,0.0,76.85676406281581,6.999999603485868,4573.157462113261,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,3.33E-4,38.044907,0.0
39.16422,0.001116,-0.340569,0.00198,-2.257025,-0.0011634364793793996,-1.0,0.013475,0.0,35.461823,0.0,300.0,45.0,300.0,162.27479976829014,300.0,300.0,300.0,0.0,69.66958044827496,6.999999603485868,4580.34593544416,1.0000005794444327,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.007105,34.675663,0.0
